Precision@10:

001	0.7482539682539683
002	0.6286904761904761
004	0.9352777777777778
008	0.5703571428571428
009	0.27535714285714286
010	0.48579365079365083
012	0.43579365079365073
013	0.48579365079365083
015	0.0
018	0.5953571428571428
022	0.48579365079365083
023	0.5436904761904762
026	0.2928968253968254
027	0.43579365079365073
029	0.48579365079365083
031	0.48579365079365083
032	0.37746031746031744
033	0.3024603174603175
034	0.0
035	0.8257142857142856
039	0.48579365079365083
040	0.0
041	0.619920634920635
049	0.5703571428571428
050	0.7589285714285715
051	0.19079365079365077
052	0.10956349206349207
053	0.0
054	0.5982539682539683
055	0.1928968253968254
056	0.2928968253968254
057	0.5069047619047619
058	0.7382539682539683
059	0.3574603174603175
061	0.0
062	0.2928968253968254
066	0.1428968253968254
067	0.37746031746031744
068	0.27535714285714286
069	0.40246031746031746
071	0.609920634920635
072	0.3365079365079365
074	0.6182539682539683
079	0.0
080	0.5336904761904762
081	0.5173015873015874
082	0.6205952380952381
083	0.5336904761904762
084	0.48579365079365083
085	0.2928968253968254
086	0.7822619047619048
087	0.594920634920635
093	0.4670238095238094
094	0.2928968253968254
095	0.4360714285714285
097	0.5194047619047619
098	0.1928968253968254
099	0.5803571428571429
100	0.19412698412698412
101	0.6723015873015873
102	0.4870238095238094
103	0.0
104	0.01
105	0.3265079365079365
106	0.8873809523809524
107	0.20746031746031748
108	0.956388888888889
109	0.2928968253968254
110	0.021111111111111112
111	0.1428968253968254
112	0.1428968253968254
113	0.27440476190476193
114	0.8707142857142856
116	0.0
118	0.3265079365079365
119	0.5703571428571428
120	0.30718253968253967
121	0.7382539682539683
122	0.43579365079365073
123	0.3028968253968254
126	0.4203571428571428
128	0.5953571428571428
130	0.13067460317460317
131	0.46690476190476193
132	0.2928968253968254
133	0.6286904761904761
135	0.06456349206349207
136	0.8464285714285713
137	0.2785714285714286
138	0.32357142857142857
139	0.2507936507936508
140	0.8807142857142856
141	0.48579365079365083
142	0.679920634920635
143	0.5203571428571429
145	0.7747619047619048
146	0.2524603174603175
147	0.2928968253968254
148	0.36190476190476184
149	0.3370238095238095
150	0.7655952380952381
152	0.5003571428571428
153	0.2928968253968254
154	0.3028968253968254
155	0.7132539682539683
156	0.346468253968254
157	0.7132539682539683
158	0.8471031746031746
160	0.0
161	0.2928968253968254
163	0.44202380952380943
164	0.3574603174603175
165	0.2524603174603175
167	0.3357936507936508
168	0.2928968253968254
169	0.047896825396825396
170	0.0
171	0.28746031746031747
173	0.1928968253968254
175	0.8228174603174603
176	0.8028174603174602
177	0.629920634920635
181	0.2928968253968254
182	0.2928968253968254
183	0.533968253968254
184	0.43579365079365073
187	0.07456349206349207
189	0.2928968253968254
190	0.8228174603174603
196	0.6723015873015873
200	0.3121825396825396
201	0.653531746031746
202	0.09456349206349206
203	0.2265079365079365
204	0.7078174603174603
205	0.43579365079365073
206	0.36190476190476184
208	0.3265079365079365
209	0.1428968253968254
210	0.48579365079365083
211	0.24079365079365084
212	0.3265079365079365
213	0.31246031746031744
214	0.8364285714285714
215	0.6018650793650793
216	0.4957936507936508
217	0.6623015873015874
218	0.5953571428571428
219	0.638968253968254
223	0.6286904761904761
224	0.3265079365079365
225	0.06456349206349207
226	0.634920634920635
227	0.4836904761904761
230	0.6286904761904761
231	0.6979761904761904
232	0.8023809523809524
233	0.5048015873015873
234	0.4670238095238094
241	0.48579365079365083
245	0.6286904761904761
246	0.40107142857142863
247	0.5453571428571429
250	0.484920634920635
251	0.5953571428571428
252	0.2928968253968254
253	0.1528968253968254
254	0.2928968253968254
255	0.5203571428571429
257	0.8328174603174603
259	0.679920634920635
261	0.8228174603174603
264	0.6286904761904761
265	0.1428968253968254
266	0.3265079365079365
267	0.40246031746031746
268	0.7778174603174602
269	0.43579365079365073
272	0.5003571428571428
273	0.7382539682539683
274	0.37746031746031744
275	0.6286904761904761
277	0.9043253968253968
283	0.3470238095238095
284	0.7214285714285715
285	0.368968253968254
288	0.36190476190476184
291	0.6976984126984126
292	0.4503571428571428
293	0.6778174603174604
294	0.634920634920635
295	0.7382539682539683
296	0.968888888888889
297	0.4870238095238094
298	0.2928968253968254
299	0.5203571428571429
300	0.5953571428571428
301	0.24079365079365084
303	0.11956349206349207
304	0.43579365079365073
306	0.616468253968254
314	0.5953571428571428
315	0.45690476190476187
316	0.06456349206349207
317	0.1428968253968254
321	0.36190476190476184
323	0.4235714285714286
327	0.8664285714285714
331	0.047896825396825396
332	0.6286904761904761
333	0.047896825396825396
335	0.8072619047619047
336	0.8257142857142856
338	0.48579365079365083
339	0.2928968253968254
340	0.0
347	0.4015873015873016
348	0.19079365079365077
349	0.0
352	0.09456349206349206
353	0.358968253968254
355	0.4203571428571428
356	0.3574603174603175
360	0.2265079365079365
365	0.6286904761904761

Precision@20:

001	0.5438198349208413
002	0.4355412436720485
004	0.7491229833547943
008	0.38549428190488566
009	0.2627207308515358
010	0.3097739657143682
012	0.31821253587313963
013	0.3295828322434361
015	0.0025
018	0.41530314843395333
022	0.3668264810524873
023	0.4135088754554698
026	0.1798869828571841
027	0.2847739657143682
029	0.3097739657143682
031	0.3097739657143682
032	0.2556072990477015
033	0.2181072990477015
034	0.0
035	0.6274640970055056
039	0.33065426081486465
040	0.0
041	0.5445129691859567
049	0.38549428190488566
050	0.6135342768256856
051	0.16227396571436817
052	0.08822031619051743
053	0.0
054	0.4826546754758831
055	0.1298869828571841
056	0.1798869828571841
057	0.3537680914286952
058	0.5028812647620697
059	0.2782431047194979
061	0.013975533195734432
062	0.20076727795768043
066	0.10488698285718408
067	0.2556072990477015
068	0.2627207308515358
069	0.3062964606772657
071	0.4387145980954029
072	0.2685696787302825
074	0.4562317979578042
079	0.0
080	0.3750703052966985
081	0.45948735152876025
082	0.5552181433547532
083	0.3671609485715523
084	0.3097739657143682
085	0.21332555301595546
086	0.6105222632544615
087	0.4646531682541745
093	0.37451677686778295
094	0.19719584938625187
095	0.32348300370939687
097	0.3739936246244296
098	0.17549372690433063
099	0.46500300116979687
100	0.16394063238103485
101	0.5033436444446509
102	0.343827615238219
103	0.0
104	0.043570149106139815
105	0.2510114036720074
106	0.6522312538682508
107	0.1706072990477015
108	0.7745961213279323
109	0.2087800984705009
110	0.051903482439473146
111	0.10488698285718408
112	0.1188625160529185
113	0.25482695795776295
114	0.6708443921060019
116	0.0
118	0.23013110857151098
119	0.38549428190488566
120	0.31207199942300556
121	0.5028812647620697
122	0.31821253587313963
123	0.21832555301595544
126	0.31049428190488565
128	0.39799428190488567
130	0.13221444190484438
131	0.3672066615874665
132	0.1798869828571841
133	0.4146609485715523
135	0.06572031619051744
136	0.6572842768256855
137	0.2569102912910962
